fighter_id,r_fighter,r_avg_sig_str_landed,r_avg_sig_str_pct,r_avg_sub_att,r_avg_td_landed,r_avg_td_pct,count,r_height_cms,r_reach_cms,r_age
995,Leandro Issa,0.262717304742372,-0.3558464611492375,1.304689361463536,0.4963487613450767,-0.09236909174685363,5,-0.843015618356517,-0.633144866831936,0.15008152637127248
996,Leandro Silva,0.7854237319899321,0.8565728286980768,0.006972484473512686,0.28551612486265726,0.24771161486309354,7,-0.2740614481298022,0.08052506506480867,-0.32864567818526685
997,Leo Kuntz,-0.9176398334682142,-1.4045058444472587,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,2,0.01041563698355831,0.5563050196626393,0.38944512864954217
998,Leon Edwards,0.2506526512199679,1.2105359187726035,-0.2419048234379707,-0.2297883993506093,-0.4648717882562635,13,1.1483239774369909,0.5563050196626393,-0.32864567818526685
999,Leonard Garcia,0.8973349148390131,0.1587778104746952,0.35680035801043586,-0.5454525813828098,-0.6087355701205583,6,0.01041563698355831,-0.633144866831936,0.6288087309278119
1000,Leonardo Augusto Leleco,1.0231396917841622,-0.3757577152624911,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,2,0.579369807210273,0.3184150423637227,0.8681723332060816
1001,Leonardo Mafra,0.5634813831717572,-0.08538525944420979,0.10828645322072235,-0.4766350956178423,-0.7867967682655828,4,0.01041563698355831,-0.3952548895330194,-1.2861000872983457
1002,Leonardo Morales,-0.032371979844323266,-0.8403536445717409,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,2,-0.5585385332431596,-0.8710348441308501,-2.0041908941331545
1003,Leonardo Santos,-0.03393254814765793,0.04016625927114961,-0.0773622738819939,-0.1364484604164165,-0.013264386866751738,8,0.579369807210273,0.7941949969615534,2.5437175491539694
1004,Lerone Murphy,-1.004123693014548,0.22157990813511616,2.32231942102767,-0.4995288335019608,0.04851811986442262,2,-0.2740614481298022,0.3184150423637227,-0.32864567818526685
1005,Leslie Smith,2.146586753709812,-0.15784010111682298,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,7,-0.2740614481298022,-1.346814798728681,0.8681723332060816
1006,Levan Makashvili,-0.23666456144983655,-0.7739827975275625,-0.6480602126157889,2.1704533388896654,0.11780691246013225,2,-0.5585385332431596,-0.8710348441308501,-1.046736485020076
1007,Lewis Gonzalez,-1.1559811786746463,-2.3336977030657584,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,0.01041563698355831,0.3184150423637227,-0.8073728827418062
1008,Li Jingliang,1.0346954846382965,0.11140551764937053,-0.6480602126157889,0.14681044294721174,0.40102802491114165,13,0.579369807210273,-0.15736491223410537,0.15008152637127248
1009,Liana Jojua,-1.054969846658587,0.476001488471134,1.0021506949639103,1.1116179650580456,1.9424117841471509,3,-1.696446873696592,-2.2983747079243395,-1.2861000872983457
1010,Liliya Shakirova,-1.1559811786746463,-2.3336977030657584,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,-1.696446873696592,-1.584704776027595,-0.32864567818526685
1011,Lina Lansberg,0.5133445787694042,1.0293684259785179,-0.5449220308920578,-0.4830739594849436,-0.3616330383360448,8,-0.843015618356517,-1.584704776027595,1.346899537762621
1012,Lisa Ellis,-1.019786124270971,0.3211361787013841,0.17704524117406067,0.02416541896070543,0.4180583470415404,2,-1.696446873696592,-2.2983747079243395,0.38944512864954217
1013,Liu Pingyuan,-0.57102342001086,-0.5803458512761714,1.1547952039150324,-0.493089969742174,0.5104434038358197,4,-1.1274927034698774,0.08052506506480867,-1.046736485020076
1014,Liudvik Sholinian,-1.0694973191283126,-1.0062807621821872,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,0.01041563698355831,-0.15736491223410537,0.15008152637127248
1015,Livinha Souza,-0.9429721135872978,-0.02399222592834438,1.33219287647985,0.8998508902917212,1.1479002957163478,5,-1.9809239588099494,-2.060484730625423,-0.32864567818526685
1016,Liz Carmouche,0.36550565784717814,1.1482038474871785,0.13343252437803182,0.6953198718880116,1.1301821615437415,10,-1.1274927034698774,-1.346814798728681,1.1075359354843513
1017,Loma Lookboonmee,-0.7552272310918312,1.6817385431070444,-0.6480602126157889,0.13147981495715344,0.013873723566567804,4,-2.549878129036667,-2.5362646852232538,-1.2861000872983457
1018,Loopy Godinez,-0.9741607810457396,1.2503280373198842,-0.6480602126157889,1.7411957549038735,0.4180583470415404,1,-2.26540104392331,-2.5362646852232538,-0.8073728827418062
1019,Lorenz Larkin,1.0135384808706789,0.20130256039406846,-0.6480602126157889,-0.8248106915985112,-1.0806325740825813,10,0.29489272209691564,0.08052506506480867,-0.32864567818526685
1020,Louis Cosce,-0.248241141074149,1.051215496187348,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,-0.2740614481298022,-0.15736491223410537,-1.2861000872983457
1021,Louis Gaudinot,-0.019603693493978683,-0.7905755092886071,-0.23550748572086416,-0.5124065610215346,-0.24018518261770058,4,-1.9809239588099494,-2.060484730625423,-0.32864567818526685
1022,Louis Smolka,1.8086872167089083,0.5199602827520013,1.9156483981823949,0.24350840485160585,0.046630647577487506,15,-0.2740614481298022,-0.8710348441308501,-0.32864567818526685
1023,Luan Chagas,2.252678377448563,0.46862695064812354,-0.4647034452902903,-0.595873313558607,-0.7855136433749614,3,0.579369807210273,0.7941949969615534,-1.7648272918548848
1024,Luana Carolina,-0.8987995176090391,-0.09921251924508027,1.33219287647985,-0.8343497490108787,-1.1062950900640702,3,-1.1274927034698774,-0.633144866831936,-1.2861000872983457
1025,Luana Pinheiro,-0.7800828285205019,0.9848446491431696,-0.6480602126157889,8.274496183167628,2.7276847668985256,1,-2.26540104392331,-2.2983747079243395,-0.5680092804635365
1026,Lucas Martins,0.19461977746270842,-0.1478844740601962,-0.33766339920438937,-0.8343497490108787,-1.1062950900640702,7,0.579369807210273,0.08052506506480867,-1.046736485020076
1027,Luci Pudilova,-1.1559811786746463,0.18839448461302685,0.5070874226900005,-0.6798170187759935,-0.5519847492983937,1,-0.5585385332431596,-1.1089248214297642,-1.2861000872983457
1028,Lucie Pudilova,2.6780987626244346,-0.01717077739118822,0.1128703726376396,-0.8114560111983031,-1.0139100332697908,6,-0.5585385332431596,-1.1089248214297642,-1.2861000872983457
1029,Lucio Linhares,-0.6112009610599443,-0.4089431387845804,2.6523616025436096,0.8826805869322895,3.512957749649901,1,1.1483239774369909,0.6724402841707692,1.346899537762621
1030,Ludovit Klein,-1.0429392835195956,-0.5416848328729372,-0.6480602126157889,0.7496107358966939,0.2101919692544115,2,-0.843015618356517,0.08052506506480867,-1.046736485020076
1031,Luigi Vendramini,-1.058771958594023,-0.6744265269612946,0.8783848768954329,-0.4523104992635237,-0.8406880517805169,4,-0.5585385332431596,0.3184150423637227,-1.5254636895766152
1032,Luis Henrique,-0.3153550372896838,0.43415098250922607,0.2595557865530455,0.5416592841468278,0.00989603336463334,6,1.1483239774369909,0.5563050196626393,-1.2861000872983457
1033,Luis Pena,-0.8020442810430947,0.08469003610649783,0.7339914224822093,0.01558026728098958,0.6865524183499149,8,1.4328010625503482,0.7941949969615534,-0.8073728827418062
1034,Luis Ramos,-1.019786124270971,-0.4421285623066697,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,2,-0.5585385332431596,0.09176396163011215,0.15008152637127248
1035,Luis Saldana,-0.8478398680863305,1.018030072665259,0.17704524117406067,-0.8343497490108787,-1.1062950900640702,2,0.29489272209691564,0.3184150423637227,-0.08928207590699719
1036,Luiz Cane,0.712140717156553,0.32834610686809784,-0.6480602126157889,-0.6981626701798487,-0.3735386122619131,4,1.1483239774369909,1.2699749515593841,0.15008152637127248
1037,Luiz Dutra,-0.8154935426654576,-0.5084994093508479,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,2,0.29489272209691564,-0.15736491223410537,0.6288087309278119
1038,Luiz Garagorri,-0.9006154516677548,1.2503280373198842,-0.6480602126157889,-0.1561227663133272,3.512957749649901,1,-0.2740614481298022,-0.3952548895330194,-0.08928207590699719
1039,Lukasz Sajewski,-0.11181909491313395,-0.8292918367310446,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,3,-0.5585385332431596,-0.15736491223410537,-1.2861000872983457
1040,Luke Barnatt,3.0424205331542664,-0.10898378246896877,0.33289849364826624,-0.32401017689118616,0.7606529326536596,6,2.2862323178904234,1.2699749515593841,-1.046736485020076
1041,Luke Jumeau,0.3324605221395227,-0.0024217006389865127,-0.6480602126157889,-0.7806925510126546,0.04851811986442262,4,0.29489272209691564,0.08052506506480867,0.15008152637127248
1042,Luke Rockhold,-0.16985440184020634,1.0576866537741554,0.3624975146287357,-0.6262824657649719,-0.5511598828518519,10,1.4328010625503482,1.2699749515593841,0.38944512864954217
1043,Luke Sanders,0.8663167614606373,0.7497812328049158,-0.05329669807769782,-0.5807300598417113,-0.418218885622541,8,-1.1274927034698774,-1.1089248214297642,1.1075359354843513
1044,Luke Zachrich,-0.3047620886516743,-1.1168988405891516,-0.6480602126157889,-0.6912638876822813,-0.33641961677840837,3,1.1483239774369909,0.5563050196626393,0.38944512864954217
1045,Lyman Good,0.8111293904291073,0.43175425710834836,-0.6480602126157889,-0.6063662766750089,1.0750187506553468,6,0.579369807210273,0.5563050196626393,0.8681723332060816
1046,Lyoto Machida,1.1441169604166193,1.3896438446974364,0.2693914389940093,-0.07677334388390633,0.5784885096630746,16,0.8638468923236303,0.5563050196626393,2.06499034459743
1047,Mac Danzig,1.1184411353196804,0.905864914149672,0.2569874310649623,0.019984338608357,0.7514608480456625,7,-0.5585385332431596,-0.3952548895330194,0.6288087309278119
1048,Maciej Jewtuszko,-1.1559811786746463,-2.3336977030657584,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,0.579369807210273,0.5600513185177397,-0.08928207590699719
1049,Mackens Semerzier,-0.15154265244753937,0.0556527905246696,-0.23550748572086416,0.02416541896070543,-0.1824445221212759,2,-0.2740614481298022,0.08052506506480867,0.15008152637127248
1050,Mackenzie Dern,-0.30962619773751987,-0.24775679596300343,1.3793417595535555,-0.44924437366362513,-0.7499527281432781,7,-1.696446873696592,-2.060484730625423,-0.8073728827418062
1051,Macy Chiasson,-0.47296298084021365,1.1120554393111786,0.8646331193322687,-0.6941256049088532,-0.9446212406740812,6,0.29489272209691564,0.08052506506480867,-0.5680092804635365
1052,Mads Burnell,-0.5885017853259983,-0.5969938720764196,-0.3730250613525058,-0.4050921650250866,-0.7829473912840923,3,-0.5585385332431596,-0.633144866831936,-1.7648272918548848
1053,Magnus Cedenblad,-0.49638096376790247,0.9676988469900901,0.548342695379493,-0.3049320620950684,-0.5712316361305352,6,2.0017552327770662,1.7457549061572122,0.8681723332060816
1054,Magomed Ankalaev,-0.13753401828030423,0.8378806306882028,-0.6480602126157889,-0.43697987126403115,-0.2352359831465784,7,1.4328010625503482,0.7941949969615534,-0.5680092804635365
1055,Magomed Bibulatov,0.6372537043070814,-0.3204486760590091,-0.6480602126157889,0.02416541896070543,-0.45959969250411414,3,-1.4119697885832347,-1.584704776027595,-0.08928207590699719
1056,Magomed Mustafaev,-0.3690915526362787,0.4560902348003527,-0.3070166251593319,-0.8343497490108787,-1.1062950900640702,5,-0.5585385332431596,-0.15736491223410537,-0.08928207590699719
1057,Maia Stevenson,-1.1559811786746463,-2.3336977030657584,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,-1.696446873696592,-2.2983747079243395,1.1075359354843513
1058,Maiquel Falcao,-1.1559811786746463,-2.3336977030657584,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,0.29489272209691564,-0.6574958093900919,-0.32864567818526685
1059,Mairbek Taisumov,0.2637729965243936,0.4105963549503408,-0.6480602126157889,0.675047103779052,0.5517356137687086,9,-0.2740614481298022,0.3184150423637227,0.15008152637127248
1060,Makhmud Muradov,-0.8949974056736032,0.25393569606915295,-0.11174166765238669,-0.5488934556603269,-0.3441183715112649,4,1.1483239774369909,0.7941949969615534,0.15008152637127248
1061,Maki Pitolo,-0.8035083778779342,0.6264420751046054,0.5070874226900005,0.1443575424767273,0.6674980003860947,5,0.01041563698355831,0.7941949969615534,-0.08928207590699719
1062,Makwan Amirkhani,-0.7721381169909217,0.6663752016307554,0.9388926102283621,0.9390564163243739,0.4819580111702751,10,0.01041563698355831,0.08052506506480867,0.38944512864954217
1063,Malcolm Gordon,-1.0869756844434508,-0.9177862994566158,-0.6480602126157889,-0.41367731670480246,-0.8291399196812319,3,-0.843015618356517,-0.15736491223410537,-0.08928207590699719
1064,Mallory Martin,-0.9553204651865644,1.7518704048170595,-0.3730250613525058,2.5338914266643027,0.7722010647529448,3,-1.696446873696592,-2.060484730625423,-1.046736485020076
1065,Mana Martinez,-0.8263891470177517,0.9848446491431696,0.8371296042059405,0.6508814915799618,1.9424117841471509,1,0.01041563698355831,-0.3952548895330194,-1.2861000872983457
1066,Mandy Bohm,-0.9925471133902357,-0.1434597506078659,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,-0.843015618356517,-0.15736491223410537,0.38944512864954217
1067,Manel Kape,-0.9884612617581254,-0.29832506037761614,-0.6480602126157889,-0.3020703448684965,-0.24403455998412885,3,-1.4119697885832347,-0.8710348441308501,-0.8073728827418062
1068,Manny Bermudez,-0.8108629108157326,0.5202487198339196,3.213433311120707,0.4740273669778155,0.16861869369698598,5,0.01041563698355831,-0.15736491223410537,-1.2861000872983457
1069,Manon Fiorot,-0.8835910698672953,-0.6744265269612946,-0.6480602126157889,-0.08314897703574257,1.2033313297929153,2,-0.843015618356517,-1.584704776027595,0.15008152637127248
1070,Manuel Rodriguez,-1.1559811786746463,-2.3336977030657584,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,-0.2740614481298022,-0.8710348441308501,-0.8073728827418062
1071,Manvel Gamburyan,0.004352799647171752,0.34277417585639336,0.2832920313479682,0.6458877013460498,0.19716753780531274,9,-1.4119697885832347,-1.1089248214297642,0.6288087309278119
1072,Mara Romero Borella,-0.6658492266394191,0.06809732434545318,-0.09111403130764043,0.27528110559239377,1.0734148436759599,8,-1.1274927034698774,-0.633144866831936,0.8681723332060816
1073,Marc Diakiese,0.14102134879335618,0.049568796488831716,-0.6480602126157889,0.7735776176334627,1.0149043078987185,8,0.01041563698355831,0.3184150423637227,-0.8073728827418062
1074,Marc-Andre Barriault,-0.949191687738399,0.23452222330873065,-0.6480602126157889,-0.5567631780333998,-0.28252833364841196,6,0.8638468923236303,0.5563050196626393,0.15008152637127248
1075,Marcel Fortuna,-0.04372156771129631,-0.11027432708577696,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,3,0.8638468923236303,0.5563050196626393,0.38944512864954217
1076,Marcelo Golm,1.0174648979074234,0.8106211756522009,0.10828645322072235,-0.44086363042877885,1.0108624610865624,4,1.4328010625503482,0.7941949969615534,-1.2861000872983457
1077,Marcelo Guimaraes,1.9197571333317738,0.517483267320655,-0.6480602126157889,-0.26200630362494626,-0.8252905426997414,4,0.579369807210273,0.3184150423637227,0.15008152637127248
1078,Marcelo Rojo,-0.8086837899452738,0.0556527905246696,-0.6480602126157889,0.049920873999852976,1.2033313297929153,1,-0.5585385332431596,-0.15736491223410537,0.38944512864954217
1079,Marcin Bandel,-1.0538348878718897,-0.9399099151380088,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,2,0.01041563698355831,-0.3952548895330194,-1.2861000872983457
1080,Marcin Held,0.28257908346417643,-0.5831666122755491,0.24580402912739902,0.34610860695004947,0.2409869885707757,4,-0.2740614481298022,-0.15736491223410537,-1.2861000872983457
1081,Marcin Prachnio,-0.8011930619530716,0.2680395010660412,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,5,1.4328010625503482,0.5563050196626393,0.38944512864954217
1082,Marcin Tybura,0.5228058500135604,0.6994387195425067,-0.5408526331896857,0.16018459080560127,0.797190594287429,14,1.4328010625503482,1.5078649288582981,1.1075359354843513
1083,Marcin Wrzosek,-1.1559811786746463,-2.3336977030657584,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,-0.2740614481298022,-0.3765233952575154,-0.5680092804635365
1084,Marcio Alexandre Junior,-0.47500590665626874,-0.574870256395027,-0.6480602126157889,-0.6912638876822813,-0.9138262217426547,3,0.579369807210273,0.7941949969615534,-1.2861000872983457
1085,Marco Beltran,0.3353546670456006,-0.03616021499558293,-0.45553560684150485,-0.2906234759049744,0.375715196318779,5,-0.5585385332431596,-0.633144866831936,-0.08928207590699719
1086,Marco Polo Reyes,-0.7473960154636198,0.12202363756884822,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,2,0.29489272209691564,-0.15736491223410537,0.8681723332060816
1087,Marcos Mariano,-1.1474689877744166,-0.5416848328729372,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,2,0.8638468923236303,1.0320849742604674,0.38944512864954217
1088,Marcos Rogerio De Lima,-0.9142349571081223,1.2503280373198842,0.6721085134479705,-0.16470791799304305,1.6652566137643123,1,0.8638468923236303,0.7941949969615534,0.8681723332060816
1089,Marcos Rogerio de Lima,-0.5168313488664162,1.4353188153144358,0.06006600487443214,-0.6567932029076646,-0.5456857681533291,11,0.8638468923236303,0.7941949969615534,0.15008152637127248
1090,Marcos Vinicius,-0.1572174463810259,-0.453190370147366,-0.3730250613525058,-0.8343497490108787,-1.1062950900640702,3,-0.2740614481298022,-0.3952548895330194,0.6288087309278119
1091,Marcus Brimage,2.4044048023240694,-0.35649831744566807,-0.6480602126157889,-0.44674037108015435,0.6850401627359964,8,-1.696446873696592,-0.15736491223410537,-0.08928207590699719
1092,Marcus Davis,0.416872146467102,0.9759101110199787,0.8354169311652977,-0.08459031811922957,0.3450188781945796,3,0.01041563698355831,-0.3952548895330194,1.346899537762621
1093,Marcus LeVesseur,-0.31611167651864724,0.07777640620606223,0.17704524117406067,0.45342300294649746,1.526679028572893,3,-0.2740614481298022,-0.3952548895330194,-0.08928207590699719
1094,Marina Rodriguez,-0.05103070229762687,0.8521029550548124,-0.4170306855546311,-0.5561908345880854,0.11318765962041827,5,-1.1274927034698774,-1.584704776027595,0.8681723332060816
1095,Mario Bautista,-0.8265593908357561,0.7857321080106338,-0.6480602126157889,-0.4287013321443051,0.03696998776513768,4,-0.2740614481298022,-0.633144866831936,-0.8073728827418062
1096,Mario Miranda,0.01870116555705506,-0.016248959886766928,-0.6480602126157889,-0.29777776902863856,-0.14395074884193057,4,1.4328010625503482,0.5563050196626393,0.15008152637127248
1097,Marion Reneau,1.1730015415587347,0.07172972337152586,0.42474058868438336,-0.6217763967912939,0.2799695715705576,12,-1.1274927034698774,-0.8710348441308501,3.2618083559887783
1098,Mariya Agapova,-0.9367071410847289,0.9516592256210803,0.012024150416090782,-0.8343497490108787,-1.1062950900640702,2,-1.1274927034698774,-0.8710348441308501,-1.7648272918548848
1099,Mark Bocek,0.10709845179760798,0.22091291620405573,1.373830850995386,1.4205179520438067,1.4707266504432908,7,-0.5585385332431596,0.7941949969615534,0.38944512864954217
1100,Mark De La Rosa,-0.6123683472405472,0.12518415377870992,-0.26301100092577395,-0.36012232285236,-0.4200060967351373,7,-1.1274927034698774,-1.584704776027595,-1.2861000872983457
1101,Mark Eddiva,1.3210663732922023,0.13308544596263533,-0.6480602126157889,0.7395947255321491,-0.25943206983477984,4,-0.5585385332431596,-0.8710348441308501,-0.32864567818526685
1102,Mark Godbeer,0.32230264094183386,-0.09368161532473193,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,4,1.7172781476637056,1.2699749515593841,0.8681723332060816
1103,Mark Holst,-1.0878836514728087,-1.9354726208006872,1.82725614875376,-0.4050921650250866,1.2033313297929153,2,0.579369807210273,0.7473662612727907,-1.2861000872983457
1104,Mark Hominick,1.090102260244701,0.038617606892469854,-0.1694990494176762,-0.7284662115704823,-0.8214411652563255,5,-0.5585385332431596,-0.8710348441308501,-0.08928207590699719
1105,Mark Hunt,0.4639253467398211,0.1643974005035898,-0.47380283756996455,-0.2910342835902057,0.5070621402048859,16,0.01041563698355831,0.08052506506480867,3.2618083559887783
1106,Mark Madsen,-0.22554196534020313,2.0467782018500267,-0.6480602126157889,7.55906687652464,1.3573064244500477,3,-0.5585385332431596,0.08052506506480867,1.1075359354843513
1107,Mark Munoz,0.8235020915476797,0.6318422887431292,0.012989246424074813,0.24358657082615068,0.1430749299294257,12,0.579369807210273,0.08052506506480867,1.5862631400408906
1108,Mark Scanlon,-1.1559811786746463,-2.3336977030657584,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,-0.2740614481298022,-0.3952548895330194,-0.8073728827418062
1109,Mark Striegl,-1.1559811786746463,-2.3336977030657584,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,-0.5585385332431596,-0.3952548895330194,0.38944512864954217
1110,Markus Perez,-0.35911040086994944,0.8110162405339914,0.931427370353352,0.10756403527794507,0.44225443356476846,7,0.8638468923236303,0.3184150423637227,0.38944512864954217
1111,Marlon Moraes,0.0761073809882043,-0.0015146321748135514,-0.023730419303143162,-0.4794968129445744,-0.26172629820625826,10,-1.1274927034698774,-1.1089248214297642,0.6288087309278119
1112,Marlon Vera,0.18607166215835708,0.5226082623992692,1.4096957790086577,-0.28870364043983504,0.5408599545206394,17,-0.5585385332431596,-0.3952548895330194,-0.5680092804635365
1113,Martin Bravo,0.41298584805569566,-0.26790508881570063,-0.6480602126157889,-0.276314889829349,-0.7021104665890977,4,-0.5585385332431596,-0.15736491223410537,-1.046736485020076
1114,Martin Day,-0.9065172373585808,0.8299793393734194,0.28705930167937393,-0.34785782049364766,0.6798160079586656,3,0.01041563698355831,0.3184150423637227,0.38944512864954217
1115,Martin Kampmann,0.7817208975991489,0.6077033300345055,1.8491239272591595,-0.0951804526326328,0.5989210473559304,8,0.579369807210273,0.08052506506480867,0.15008152637127248
1116,Martin Sano,-0.8835910698672953,-0.1434597506078659,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,0.29489272209691564,0.7941949969615534,-0.08928207590699719
1117,Martin Svensson,-1.1559811786746463,-2.3336977030657584,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,0.8638468923236303,0.08052506506480867,-0.08928207590699719
1118,Marvin Vettori,-0.4920302884567282,0.5102930927772928,0.5400916408415944,0.3392404856062768,1.399649575480759,10,0.579369807210273,0.5563050196626393,-0.8073728827418062
1119,Maryna Moroz,0.3334090234112624,-0.5024944282676646,0.19276153561054396,-0.6978049556696131,-0.8433276248317819,7,-0.843015618356517,-1.1089248214297642,-1.046736485020076
1120,Masanori Kanehara,0.2059693653621089,-0.20983059765204454,1.0021506949639103,0.02416541896070543,0.04851811986442262,3,-0.843015618356517,-1.1089248214297642,0.6288087309278119
1121,Masio Fullen,0.25136771683000086,-0.23195421333343752,-0.6480602126157889,-0.4050921650250866,0.04851811986442262,3,0.01041563698355831,-0.3952548895330194,-0.5680092804635365
1122,Mason Jones,-1.1559811786746463,-2.3336977030657584,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,0.01041563698355831,-0.3952548895330194,-1.2861000872983457
1123,Mateusz Gamrot,-0.9662160695388585,-0.20983059765204454,-0.26301100084719253,2.1017721254519386,-0.07466195586128317,3,0.01041563698355831,-0.3952548895330194,-0.32864567818526685
1124,Matheus Nicolau,0.9045137993985607,0.5445846966409796,1.8492589609648364,0.613106824189212,0.8014563327377998,5,-1.1274927034698774,-1.346814798728681,-0.5680092804635365
1125,Mats Nilsson,-0.3047620886516743,-0.8735390680938302,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,2,0.8638468923236303,0.5563050196626393,0.15008152637127248
1126,Matt Bessette,0.3081156561648656,-1.3713204209251695,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,2,0.01041563698355831,-0.3952548895330194,0.6288087309278119
1127,Matt Brown,0.647520703326799,1.5120494372954818,1.5275915972793235,0.040875217023641906,0.7962059206545226,23,0.579369807210273,0.7941949969615534,2.3043539468756995
1128,Matt Dwyer,-0.8069813517652279,-1.7170019153938425,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,4,1.7172781476637056,1.0320849742604674,-1.046736485020076
1129,Matt Frevola,-0.41678252089869744,-0.5167957652313705,0.5895979680689855,0.6422963399002459,-0.02654473878092935,4,-0.2740614481298022,-0.15736491223410537,0.15008152637127248
1130,Matt Grice,0.5665079398606194,1.27097674455173,-0.21717180915333537,0.06232164855294086,0.9390074167849212,3,-0.5585385332431596,-0.3952548895330194,0.15008152637127248
1131,Matt Hamill,1.0236724635703345,0.4206708400260349,-0.6480602126157889,0.7845995092619917,1.0175845798944632,6,0.8638468923236303,1.0320849742604674,1.1075359354843513
1132,Matt Hobar,-0.20261579784891767,-0.8071682210496518,-0.6480602126157889,0.02416541896070543,-0.5981772776955333,3,0.01041563698355831,-0.3952548895330194,-0.8073728827418062
1133,Matt Hughes,0.34573680038036175,1.266487817023473,0.4899346094625231,0.963439062941731,1.4004597704873938,4,-0.2740614481298022,0.3184150423637227,1.5862631400408906
1134,Matt Lucas,-1.1559811786746463,-2.3336977030657584,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,0.8638468923236303,0.27907890438516314,1.8256267423191601
1135,Matt Mitrione,0.8275654682806424,1.2351784268861203,0.45891840353303803,-0.8343497490108787,-1.1062950900640702,13,1.4328010625503482,1.7457549061572122,1.346899537762621
1136,Matt Sayles,0.5918553528391897,-0.6967713787995012,-0.3730250613525058,-0.8343497490108787,-1.1062950900640702,3,-0.843015618356517,-0.8710348441308501,-1.5254636895766152
1137,Matt Schnell,-0.41366768953665123,-0.12942354579360035,0.7485071666377793,-0.5049342994061714,0.16314402349364895,9,-0.5585385332431596,-0.3952548895330194,0.15008152637127248
1138,Matt Serra,-0.061182471912492986,0.11691818626458429,0.6213327928339311,0.6845617018176512,0.25105459123945884,1,-1.1274927034698774,-0.8710348441308501,1.346899537762621
1139,Matt Van Buren,-1.0878836514728087,-1.6699892326239731,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,2,2.0017552327770662,1.0320849742604674,-0.5680092804635365
1140,Matt Veach,-0.5090546702571876,-0.4421285623066697,-0.6480602126157889,0.8826805869322895,0.4180583470415404,1,0.29489272209691564,-0.5141998781824777,-0.5680092804635365
1141,Matt Wiman,0.39032712350136245,0.9567982479634877,1.6507879906518759,0.8533380269846189,0.7665853574689043,10,0.01041563698355831,-0.8710348441308501,1.5862631400408906
1142,Matthew Lopez,0.24966527864995475,0.44668769769328837,1.0709094827797312,0.6728213236026513,2.225982583217411,6,-0.843015618356517,-0.633144866831936,0.15008152637127248
1143,Matthew Riddle,1.863752321711761,1.4465829451289667,0.5637315669513688,2.1575074753137855,1.365445108354728,6,0.8638468923236303,0.5563050196626393,-1.046736485020076
1144,Matthew Semelsberger,-0.8120886663053657,0.08883821404675891,0.17704524117406067,0.011287691441131656,2.3581445397214083,4,0.8638468923236303,0.7941949969615534,-0.5680092804635365
1145,Maurice Greene,-0.9077656920239477,0.36261795810399555,0.23892815020829936,-0.8343497490108787,-1.1062950900640702,8,2.570709403003781,1.9836448834561262,0.8681723332060816
1146,Mauricio Rua,1.2574006416928796,1.0722930531815358,-0.0178795883860431,0.3627634873961538,-0.03162405344367519,17,0.8638468923236303,1.0320849742604674,1.8256267423191601
1147,Max Griffin,0.011607673140196879,0.4303715311282611,0.04640354432400116,-0.13966789226053858,0.02413873000535608,12,0.29489272209691564,1.0320849742604674,0.8681723332060816
1148,Max Holloway,2.3171110848489067,0.22138142390466917,-0.25574274124181456,-0.746422406496945,-0.2225127781243567,24,0.29489272209691564,-0.633144866831936,-0.32864567818526685
1149,Max Rohskopf,-1.1559811786746463,-2.3336977030657584,-0.6480602126157889,-0.8343497490108787,-1.1062950900640702,1,0.8638468923236303,0.5563050196626393,-1.2861000872983457
